pid,group,topic,question_id,condition,correct,partial,serial_position,t_passage,t_qs,diff_passage,diff_qs,duration
69d9d0c5870fbba487be3ea3,12,fabrics,QFB02,control,0,0.5,4,47.883,62.935,5.0,5.0,1035.0
69d9d0c5870fbba487be3ea3,12,fabrics,QFB03,control,1,1.0,4,47.883,62.935,5.0,5.0,1035.0
69d9d0c5870fbba487be3ea3,12,fabrics,QFB04,control,0,0.0,4,47.883,62.935,5.0,5.0,1035.0
69d9d0c5870fbba487be3ea3,12,fabrics,QFB05,control,1,1.0,4,47.883,62.935,5.0,5.0,1035.0
589f4b4b4d580c0001e0a155,10,martial_arts,QMA01,repeat_short,1,1.0,3,59.947,41.079,4.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,martial_arts,QMA02,repeat_short,0,0.5,3,59.947,41.079,4.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,martial_arts,QMA03,repeat_short,1,1.0,3,59.947,41.079,4.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,martial_arts,QMA04,repeat_short,1,1.0,3,59.947,41.079,4.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,martial_arts,QMA05,repeat_short,1,1.0,3,59.947,41.079,4.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,fruits_v2,QF_V2_01,repeat_long,0,0.5,2,90.86,36.002,6.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,fruits_v2,QF_V2_02,repeat_long,0,0.5,2,90.86,36.002,6.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,fruits_v2,QF_V2_03,repeat_long,1,1.0,2,90.86,36.002,6.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,fruits_v2,QF_V2_04,repeat_long,1,1.0,2,90.86,36.002,6.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,fruits_v2,QF_V2_05,repeat_long,1,1.0,2,90.86,36.002,6.0,7.0,852.0
589f4b4b4d580c0001e0a155,10,astronomy,QA01,distractor,0,0.3333333333333333,4,93.065,32.968,9.0,10.0,852.0
589f4b4b4d580c0001e0a155,10,astronomy,QA02,distractor,0,0.0,4,93.065,32.968,9.0,10.0,852.0
589f4b4b4d580c0001e0a155,10,astronomy,QA03,distractor,0,0.0,4,93.065,32.968,9.0,10.0,852.0
589f4b4b4d580c0001e0a155,10,astronomy,QA04,distractor,1,1.0,4,93.065,32.968,9.0,10.0,852.0
589f4b4b4d580c0001e0a155,10,astronomy,QA05,distractor,0,0.0,4,93.065,32.968,9.0,10.0,852.0
589f4b4b4d580c0001e0a155,10,fabrics,QFB01,control,0,0.5,1,47.153,33.664,2.0,6.0,852.0
589f4b4b4d580c0001e0a155,10,fabrics,QFB02,control,0,0.5,1,47.153,33.664,2.0,6.0,852.0
589f4b4b4d580c0001e0a155,10,fabrics,QFB03,control,0,0.0,1,47.153,33.664,2.0,6.0,852.0
589f4b4b4d580c0001e0a155,10,fabrics,QFB04,control,1,1.0,1,47.153,33.664,2.0,6.0,852.0
589f4b4b4d580c0001e0a155,10,fabrics,QFB05,control,0,0.5,1,47.153,33.664,2.0,6.0,852.0
69fb96416bedb7eece786aad,24,martial_arts,QMA01,distractor,1,1.0,3,75.553,141.303,6.0,8.0,1133.0
69fb96416bedb7eece786aad,24,martial_arts,QMA02,distractor,0,0.5,3,75.553,141.303,6.0,8.0,1133.0
69fb96416bedb7eece786aad,24,martial_arts,QMA03,distractor,0,0.0,3,75.553,141.303,6.0,8.0,1133.0
69fb96416bedb7eece786aad,24,martial_arts,QMA04,distractor,0,0.0,3,75.553,141.303,6.0,8.0,1133.0
69fb96416bedb7eece786aad,24,martial_arts,QMA05,distractor,0,0.5,3,75.553,141.303,6.0,8.0,1133.0
69fb96416bedb7eece786aad,24,fruits_v2,QF_V2_01,repeat_long,0,0.5,1,88.411,152.185,3.0,7.0,1133.0
69fb96416bedb7eece786aad,24,fruits_v2,QF_V2_02,repeat_long,0,0.0,1,88.411,152.185,3.0,7.0,1133.0
69fb96416bedb7eece786aad,24,fruits_v2,QF_V2_03,repeat_long,1,1.0,1,88.411,152.185,3.0,7.0,1133.0
69fb96416bedb7eece786aad,24,fruits_v2,QF_V2_04,repeat_long,1,1.0,1,88.411,152.185,3.0,7.0,1133.0
69fb96416bedb7eece786aad,24,fruits_v2,QF_V2_05,repeat_long,1,1.0,1,88.411,152.185,3.0,7.0,1133.0
69fb96416bedb7eece786aad,24,astronomy,QA01,repeat_short,1,1.0,4,58.282,126.543,2.0,6.0,1133.0
69fb96416bedb7eece786aad,24,astronomy,QA02,repeat_short,0,0.5,4,58.282,126.543,2.0,6.0,1133.0
69fb96416bedb7eece786aad,24,astronomy,QA03,repeat_short,0,0.5,4,58.282,126.543,2.0,6.0,1133.0
69fb96416bedb7eece786aad,24,astronomy,QA04,repeat_short,1,1.0,4,58.282,126.543,2.0,6.0,1133.0
69fb96416bedb7eece786aad,24,astronomy,QA05,repeat_short,0,0.0,4,58.282,126.543,2.0,6.0,1133.0
69fb96416bedb7eece786aad,24,fabrics,QFB01,control,0,0.5,2,49.624,92.42,3.0,3.0,1133.0
69fb96416bedb7eece786aad,24,fabrics,QFB02,control,0,0.5,2,49.624,92.42,3.0,3.0,1133.0
69fb96416bedb7eece786aad,24,fabrics,QFB03,control,1,1.0,2,49.624,92.42,3.0,3.0,1133.0
69fb96416bedb7eece786aad,24,fabrics,QFB04,control,1,1.0,2,49.624,92.42,3.0,3.0,1133.0
69fb96416bedb7eece786aad,24,fabrics,QFB05,control,1,1.0,2,49.624,92.42,3.0,3.0,1133.0
5cfea2427b91e70001423ffb,6,martial_arts,QMA01,control,1,1.0,1,61.393,98.764,5.0,7.0,1012.0
5cfea2427b91e70001423ffb,6,martial_arts,QMA02,control,1,1.0,1,61.393,98.764,5.0,7.0,1012.0
5cfea2427b91e70001423ffb,6,martial_arts,QMA03,control,0,0.0,1,61.393,98.764,5.0,7.0,1012.0
5cfea2427b91e70001423ffb,6,martial_arts,QMA04,control,1,1.0,1,61.393,98.764,5.0,7.0,1012.0
5cfea2427b91e70001423ffb,6,martial_arts,QMA05,control,1,1.0,1,61.393,98.764,5.0,7.0,1012.0
5cfea2427b91e70001423ffb,6,fruits_v2,QF_V2_01,distractor,0,0.5,3,83.455,79.195,7.0,8.0,1012.0
5cfea2427b91e70001423ffb,6,fruits_v2,QF_V2_02,distractor,0,0.0,3,83.455,79.195,7.0,8.0,1012.0
5cfea2427b91e70001423ffb,6,fruits_v2,QF_V2_03,distractor,1,1.0,3,83.455,79.195,7.0,8.0,1012.0
5cfea2427b91e70001423ffb,6,fruits_v2,QF_V2_04,distractor,1,1.0,3,83.455,79.195,7.0,8.0,1012.0
5cfea2427b91e70001423ffb,6,fruits_v2,QF_V2_05,distractor,0,0.0,3,83.455,79.195,7.0,8.0,1012.0
5cfea2427b91e70001423ffb,6,astronomy,QA01,repeat_long,0,0.3333333333333333,2,80.157,80.833,4.0,6.0,1012.0
5cfea2427b91e70001423ffb,6,astronomy,QA02,repeat_long,1,1.0,2,80.157,80.833,4.0,6.0,1012.0
5cfea2427b91e70001423ffb,6,astronomy,QA03,repeat_long,1,1.0,2,80.157,80.833,4.0,6.0,1012.0
5cfea2427b91e70001423ffb,6,astronomy,QA04,repeat_long,0,0.0,2,80.157,80.833,4.0,6.0,1012.0
5cfea2427b91e70001423ffb,6,astronomy,QA05,repeat_long,0,0.0,2,80.157,80.833,4.0,6.0,1012.0
5cfea2427b91e70001423ffb,6,fabrics,QFB01,repeat_short,1,1.0,4,53.84,53.669,3.0,4.0,1012.0
5cfea2427b91e70001423ffb,6,fabrics,QFB02,repeat_short,0,0.5,4,53.84,53.669,3.0,4.0,1012.0
5cfea2427b91e70001423ffb,6,fabrics,QFB03,repeat_short,1,1.0,4,53.84,53.669,3.0,4.0,1012.0
5cfea2427b91e70001423ffb,6,fabrics,QFB04,repeat_short,1,1.0,4,53.84,53.669,3.0,4.0,1012.0
5cfea2427b91e70001423ffb,6,fabrics,QFB05,repeat_short,1,1.0,4,53.84,53.669,3.0,4.0,1012.0
69acf86d93afc119933913e5,9,martial_arts,QMA01,repeat_short,0,0.5,4,62.485,132.579,2.0,2.0,1133.0
69acf86d93afc119933913e5,9,martial_arts,QMA02,repeat_short,1,1.0,4,62.485,132.579,2.0,2.0,1133.0
69acf86d93afc119933913e5,9,martial_arts,QMA03,repeat_short,1,1.0,4,62.485,132.579,2.0,2.0,1133.0
69acf86d93afc119933913e5,9,martial_arts,QMA04,repeat_short,1,1.0,4,62.485,132.579,2.0,2.0,1133.0
69acf86d93afc119933913e5,9,martial_arts,QMA05,repeat_short,1,1.0,4,62.485,132.579,2.0,2.0,1133.0
69acf86d93afc119933913e5,9,fruits_v2,QF_V2_01,repeat_long,1,1.0,2,90.93,202.133,3.0,4.0,1133.0
69acf86d93afc119933913e5,9,fruits_v2,QF_V2_02,repeat_long,1,1.0,2,90.93,202.133,3.0,4.0,1133.0
69acf86d93afc119933913e5,9,fruits_v2,QF_V2_03,repeat_long,0,0.0,2,90.93,202.133,3.0,4.0,1133.0
69acf86d93afc119933913e5,9,fruits_v2,QF_V2_04,repeat_long,1,1.0,2,90.93,202.133,3.0,4.0,1133.0
69acf86d93afc119933913e5,9,fruits_v2,QF_V2_05,repeat_long,1,1.0,2,90.93,202.133,3.0,4.0,1133.0
69acf86d93afc119933913e5,9,astronomy,QA01,control,0,0.6666666666666666,1,59.045,121.397,2.0,3.0,1133.0
69acf86d93afc119933913e5,9,astronomy,QA02,control,0,0.5,1,59.045,121.397,2.0,3.0,1133.0
69acf86d93afc119933913e5,9,astronomy,QA03,control,1,1.0,1,59.045,121.397,2.0,3.0,1133.0
69acf86d93afc119933913e5,9,astronomy,QA04,control,1,1.0,1,59.045,121.397,2.0,3.0,1133.0
69acf86d93afc119933913e5,9,astronomy,QA05,control,0,0.0,1,59.045,121.397,2.0,3.0,1133.0
69acf86d93afc119933913e5,9,fabrics,QFB01,distractor,0,0.5,3,78.057,130.189,4.0,6.0,1133.0
69acf86d93afc119933913e5,9,fabrics,QFB02,distractor,1,1.0,3,78.057,130.189,4.0,6.0,1133.0
69acf86d93afc119933913e5,9,fabrics,QFB03,distractor,1,1.0,3,78.057,130.189,4.0,6.0,1133.0
69acf86d93afc119933913e5,9,fabrics,QFB04,distractor,0,0.0,3,78.057,130.189,4.0,6.0,1133.0
69acf86d93afc119933913e5,9,fabrics,QFB05,distractor,0,0.0,3,78.057,130.189,4.0,6.0,1133.0
6718da927f1110131780367d,12,martial_arts,QMA01,repeat_short,1,1.0,2,60.765,115.266,3.0,4.0,1128.0
6718da927f1110131780367d,12,martial_arts,QMA02,repeat_short,1,1.0,2,60.765,115.266,3.0,4.0,1128.0
6718da927f1110131780367d,12,martial_arts,QMA03,repeat_short,0,0.0,2,60.765,115.266,3.0,4.0,1128.0
6718da927f1110131780367d,12,martial_arts,QMA04,repeat_short,1,1.0,2,60.765,115.266,3.0,4.0,1128.0
6718da927f1110131780367d,12,martial_arts,QMA05,repeat_short,1,1.0,2,60.765,115.266,3.0,4.0,1128.0
6718da927f1110131780367d,12,fruits_v2,QF_V2_01,distractor,0,0.0,4,82.355,95.119,6.0,7.0,1128.0
6718da927f1110131780367d,12,fruits_v2,QF_V2_02,distractor,0,0.5,4,82.355,95.119,6.0,7.0,1128.0
6718da927f1110131780367d,12,fruits_v2,QF_V2_03,distractor,1,1.0,4,82.355,95.119,6.0,7.0,1128.0
6718da927f1110131780367d,12,fruits_v2,QF_V2_04,distractor,1,1.0,4,82.355,95.119,6.0,7.0,1128.0
6718da927f1110131780367d,12,fruits_v2,QF_V2_05,distractor,0,0.0,4,82.355,95.119,6.0,7.0,1128.0
6718da927f1110131780367d,12,astronomy,QA01,repeat_long,0,0.6666666666666666,3,79.826,143.568,6.0,8.0,1128.0
6718da927f1110131780367d,12,astronomy,QA02,repeat_long,1,1.0,3,79.826,143.568,6.0,8.0,1128.0
6718da927f1110131780367d,12,astronomy,QA03,repeat_long,0,0.0,3,79.826,143.568,6.0,8.0,1128.0
6718da927f1110131780367d,12,astronomy,QA04,repeat_long,1,1.0,3,79.826,143.568,6.0,8.0,1128.0
6718da927f1110131780367d,12,astronomy,QA05,repeat_long,0,0.0,3,79.826,143.568,6.0,8.0,1128.0
6718da927f1110131780367d,12,fabrics,QFB01,control,1,1.0,1,58.693,61.199,3.0,2.0,1128.0
6718da927f1110131780367d,12,fabrics,QFB02,control,1,1.0,1,58.693,61.199,3.0,2.0,1128.0
6718da927f1110131780367d,12,fabrics,QFB03,control,1,1.0,1,58.693,61.199,3.0,2.0,1128.0
6718da927f1110131780367d,12,fabrics,QFB04,control,0,0.0,1,58.693,61.199,3.0,2.0,1128.0
6718da927f1110131780367d,12,fabrics,QFB05,control,1,1.0,1,58.693,61.199,3.0,2.0,1128.0
63fad8b20e532757a496f7f5,21,martial_arts,QMA01,distractor,1,1.0,1,83.176,76.289,1.0,6.0,943.0
63fad8b20e532757a496f7f5,21,martial_arts,QMA02,distractor,0,0.0,1,83.176,76.289,1.0,6.0,943.0
63fad8b20e532757a496f7f5,21,martial_arts,QMA03,distractor,0,0.0,1,83.176,76.289,1.0,6.0,943.0
63fad8b20e532757a496f7f5,21,martial_arts,QMA04,distractor,1,1.0,1,83.176,76.289,1.0,6.0,943.0
63fad8b20e532757a496f7f5,21,martial_arts,QMA05,distractor,0,0.5,1,83.176,76.289,1.0,6.0,943.0
63fad8b20e532757a496f7f5,21,fruits_v2,QF_V2_01,repeat_short,0,0.5,4,60.22,43.747,3.0,10.0,943.0
63fad8b20e532757a496f7f5,21,fruits_v2,QF_V2_02,repeat_short,0,0.5,4,60.22,43.747,3.0,10.0,943.0
63fad8b20e532757a496f7f5,21,fruits_v2,QF_V2_03,repeat_short,1,1.0,4,60.22,43.747,3.0,10.0,943.0
63fad8b20e532757a496f7f5,21,fruits_v2,QF_V2_04,repeat_short,1,1.0,4,60.22,43.747,3.0,10.0,943.0
63fad8b20e532757a496f7f5,21,fruits_v2,QF_V2_05,repeat_short,1,1.0,4,60.22,43.747,3.0,10.0,943.0
63fad8b20e532757a496f7f5,21,astronomy,QA01,control,0,0.6666666666666666,3,52.014,52.96,4.0,10.0,943.0
63fad8b20e532757a496f7f5,21,astronomy,QA02,control,1,1.0,3,52.014,52.96,4.0,10.0,943.0
63fad8b20e532757a496f7f5,21,astronomy,QA03,control,0,0.5,3,52.014,52.96,4.0,10.0,943.0
63fad8b20e532757a496f7f5,21,astronomy,QA04,control,1,1.0,3,52.014,52.96,4.0,10.0,943.0
63fad8b20e532757a496f7f5,21,astronomy,QA05,control,0,0.0,3,52.014,52.96,4.0,10.0,943.0
63fad8b20e532757a496f7f5,21,fabrics,QFB01,repeat_long,1,1.0,2,70.956,52.871,3.0,9.0,943.0
63fad8b20e532757a496f7f5,21,fabrics,QFB02,repeat_long,0,0.5,2,70.956,52.871,3.0,9.0,943.0
63fad8b20e532757a496f7f5,21,fabrics,QFB03,repeat_long,0,0.0,2,70.956,52.871,3.0,9.0,943.0
63fad8b20e532757a496f7f5,21,fabrics,QFB04,repeat_long,1,1.0,2,70.956,52.871,3.0,9.0,943.0
63fad8b20e532757a496f7f5,21,fabrics,QFB05,repeat_long,1,1.0,2,70.956,52.871,3.0,9.0,943.0
657619485d6869976045a220,12,martial_arts,QMA01,repeat_short,1,1.0,2,62.076,97.719,5.0,7.0,887.0
657619485d6869976045a220,12,martial_arts,QMA02,repeat_short,0,0.5,2,62.076,97.719,5.0,7.0,887.0
657619485d6869976045a220,12,martial_arts,QMA03,repeat_short,0,0.0,2,62.076,97.719,5.0,7.0,887.0
657619485d6869976045a220,12,martial_arts,QMA04,repeat_short,1,1.0,2,62.076,97.719,5.0,7.0,887.0
657619485d6869976045a220,12,martial_arts,QMA05,repeat_short,1,1.0,2,62.076,97.719,5.0,7.0,887.0
657619485d6869976045a220,12,fruits_v2,QF_V2_01,distractor,0,0.5,1,86.998,58.241,7.0,8.0,887.0
657619485d6869976045a220,12,fruits_v2,QF_V2_02,distractor,0,0.5,1,86.998,58.241,7.0,8.0,887.0
657619485d6869976045a220,12,fruits_v2,QF_V2_03,distractor,0,0.0,1,86.998,58.241,7.0,8.0,887.0
657619485d6869976045a220,12,fruits_v2,QF_V2_04,distractor,1,1.0,1,86.998,58.241,7.0,8.0,887.0
657619485d6869976045a220,12,fruits_v2,QF_V2_05,distractor,0,0.0,1,86.998,58.241,7.0,8.0,887.0
657619485d6869976045a220,12,astronomy,QA01,repeat_long,1,1.0,4,81.638,75.305,6.0,6.0,887.0
657619485d6869976045a220,12,astronomy,QA02,repeat_long,1,1.0,4,81.638,75.305,6.0,6.0,887.0
657619485d6869976045a220,12,astronomy,QA03,repeat_long,1,1.0,4,81.638,75.305,6.0,6.0,887.0
657619485d6869976045a220,12,astronomy,QA04,repeat_long,1,1.0,4,81.638,75.305,6.0,6.0,887.0
657619485d6869976045a220,12,astronomy,QA05,repeat_long,1,1.0,4,81.638,75.305,6.0,6.0,887.0
657619485d6869976045a220,12,fabrics,QFB01,control,0,0.5,3,47.264,78.569,5.0,7.0,887.0
657619485d6869976045a220,12,fabrics,QFB02,control,0,0.5,3,47.264,78.569,5.0,7.0,887.0
657619485d6869976045a220,12,fabrics,QFB03,control,1,1.0,3,47.264,78.569,5.0,7.0,887.0
657619485d6869976045a220,12,fabrics,QFB04,control,1,1.0,3,47.264,78.569,5.0,7.0,887.0
657619485d6869976045a220,12,fabrics,QFB05,control,1,1.0,3,47.264,78.569,5.0,7.0,887.0
663140c398e19ff9b77d4663,17,martial_arts,QMA01,repeat_long,0,0.0,4,90.713,80.517,7.0,7.0,1298.0
663140c398e19ff9b77d4663,17,martial_arts,QMA02,repeat_long,0,0.5,4,90.713,80.517,7.0,7.0,1298.0
663140c398e19ff9b77d4663,17,martial_arts,QMA03,repeat_long,0,0.0,4,90.713,80.517,7.0,7.0,1298.0
663140c398e19ff9b77d4663,17,martial_arts,QMA04,repeat_long,0,0.0,4,90.713,80.517,7.0,7.0,1298.0
663140c398e19ff9b77d4663,17,martial_arts,QMA05,repeat_long,0,0.0,4,90.713,80.517,7.0,7.0,1298.0
663140c398e19ff9b77d4663,17,astronomy,QA01,control,0,0.3333333333333333,2,51.23,144.184,7.0,8.0,1298.0
663140c398e19ff9b77d4663,17,astronomy,QA02,control,0,0.5,2,51.23,144.184,7.0,8.0,1298.0
663140c398e19ff9b77d4663,17,astronomy,QA03,control,0,0.0,2,51.23,144.184,7.0,8.0,1298.0
663140c398e19ff9b77d4663,17,astronomy,QA04,control,0,0.0,2,51.23,144.184,7.0,8.0,1298.0
663140c398e19ff9b77d4663,17,astronomy,QA05,control,0,0.0,2,51.23,144.184,7.0,8.0,1298.0
663140c398e19ff9b77d4663,17,fabrics,QFB01,repeat_short,0,0.5,3,57.013,186.513,8.0,7.0,1298.0
663140c398e19ff9b77d4663,17,fabrics,QFB02,repeat_short,0,0.5,3,57.013,186.513,8.0,7.0,1298.0
663140c398e19ff9b77d4663,17,fabrics,QFB03,repeat_short,0,0.0,3,57.013,186.513,8.0,7.0,1298.0
663140c398e19ff9b77d4663,17,fabrics,QFB04,repeat_short,1,1.0,3,57.013,186.513,8.0,7.0,1298.0
663140c398e19ff9b77d4663,17,fabrics,QFB05,repeat_short,0,0.5,3,57.013,186.513,8.0,7.0,1298.0
66106c0aa183860531b090c3,18,martial_arts,QMA01,repeat_long,1,1.0,4,91.498,74.761,3.0,4.0,713.0
66106c0aa183860531b090c3,18,martial_arts,QMA02,repeat_long,1,1.0,4,91.498,74.761,3.0,4.0,713.0
66106c0aa183860531b090c3,18,martial_arts,QMA03,repeat_long,1,1.0,4,91.498,74.761,3.0,4.0,713.0
66106c0aa183860531b090c3,18,martial_arts,QMA04,repeat_long,1,1.0,4,91.498,74.761,3.0,4.0,713.0
66106c0aa183860531b090c3,18,martial_arts,QMA05,repeat_long,1,1.0,4,91.498,74.761,3.0,4.0,713.0
66106c0aa183860531b090c3,18,fruits_v2,QF_V2_01,distractor,1,1.0,2,83.963,82.275,6.0,7.0,713.0
66106c0aa183860531b090c3,18,fruits_v2,QF_V2_02,distractor,0,0.5,2,83.963,82.275,6.0,7.0,713.0
66106c0aa183860531b090c3,18,fruits_v2,QF_V2_03,distractor,0,0.0,2,83.963,82.275,6.0,7.0,713.0
66106c0aa183860531b090c3,18,fruits_v2,QF_V2_04,distractor,1,1.0,2,83.963,82.275,6.0,7.0,713.0
66106c0aa183860531b090c3,18,fruits_v2,QF_V2_05,distractor,1,1.0,2,83.963,82.275,6.0,7.0,713.0
66106c0aa183860531b090c3,18,astronomy,QA01,repeat_short,0,0.3333333333333333,1,59.783,81.52,4.0,7.0,713.0
66106c0aa183860531b090c3,18,astronomy,QA02,repeat_short,0,0.5,1,59.783,81.52,4.0,7.0,713.0
66106c0aa183860531b090c3,18,astronomy,QA03,repeat_short,1,1.0,1,59.783,81.52,4.0,7.0,713.0
66106c0aa183860531b090c3,18,astronomy,QA04,repeat_short,0,0.0,1,59.783,81.52,4.0,7.0,713.0
66106c0aa183860531b090c3,18,astronomy,QA05,repeat_short,0,0.0,1,59.783,81.52,4.0,7.0,713.0
66106c0aa183860531b090c3,18,fabrics,QFB01,control,0,0.5,3,49.454,76.737,2.0,3.0,713.0
66106c0aa183860531b090c3,18,fabrics,QFB02,control,1,1.0,3,49.454,76.737,2.0,3.0,713.0
66106c0aa183860531b090c3,18,fabrics,QFB03,control,1,1.0,3,49.454,76.737,2.0,3.0,713.0
66106c0aa183860531b090c3,18,fabrics,QFB04,control,1,1.0,3,49.454,76.737,2.0,3.0,713.0
66106c0aa183860531b090c3,18,fabrics,QFB05,control,1,1.0,3,49.454,76.737,2.0,3.0,713.0
586ad3a6da731b0001049cad,10,martial_arts,QMA01,repeat_short,1,1.0,1,63.537,34.001,0.0,1.0,927.0
586ad3a6da731b0001049cad,10,martial_arts,QMA02,repeat_short,0,0.5,1,63.537,34.001,0.0,1.0,927.0
586ad3a6da731b0001049cad,10,martial_arts,QMA03,repeat_short,0,0.0,1,63.537,34.001,0.0,1.0,927.0
586ad3a6da731b0001049cad,10,martial_arts,QMA04,repeat_short,1,1.0,1,63.537,34.001,0.0,1.0,927.0
586ad3a6da731b0001049cad,10,martial_arts,QMA05,repeat_short,1,1.0,1,63.537,34.001,0.0,1.0,927.0
586ad3a6da731b0001049cad,10,fruits_v2,QF_V2_01,repeat_long,1,1.0,2,85.857,44.134,8.0,5.0,927.0
586ad3a6da731b0001049cad,10,fruits_v2,QF_V2_02,repeat_long,1,1.0,2,85.857,44.134,8.0,5.0,927.0
586ad3a6da731b0001049cad,10,fruits_v2,QF_V2_03,repeat_long,1,1.0,2,85.857,44.134,8.0,5.0,927.0
586ad3a6da731b0001049cad,10,fruits_v2,QF_V2_04,repeat_long,1,1.0,2,85.857,44.134,8.0,5.0,927.0
586ad3a6da731b0001049cad,10,fruits_v2,QF_V2_05,repeat_long,0,0.0,2,85.857,44.134,8.0,5.0,927.0
586ad3a6da731b0001049cad,10,astronomy,QA01,distractor,0,0.0,4,93.561,39.268,9.0,8.0,927.0
586ad3a6da731b0001049cad,10,astronomy,QA02,distractor,0,0.0,4,93.561,39.268,9.0,8.0,927.0
586ad3a6da731b0001049cad,10,astronomy,QA03,distractor,0,0.5,4,93.561,39.268,9.0,8.0,927.0
586ad3a6da731b0001049cad,10,astronomy,QA04,distractor,0,0.0,4,93.561,39.268,9.0,8.0,927.0
586ad3a6da731b0001049cad,10,astronomy,QA05,distractor,0,0.0,4,93.561,39.268,9.0,8.0,927.0
586ad3a6da731b0001049cad,10,fabrics,QFB01,control,0,0.5,3,50.273,46.704,6.0,5.0,927.0
586ad3a6da731b0001049cad,10,fabrics,QFB02,control,0,0.5,3,50.273,46.704,6.0,5.0,927.0
586ad3a6da731b0001049cad,10,fabrics,QFB03,control,1,1.0,3,50.273,46.704,6.0,5.0,927.0
586ad3a6da731b0001049cad,10,fabrics,QFB04,control,0,0.0,3,50.273,46.704,6.0,5.0,927.0
586ad3a6da731b0001049cad,10,fabrics,QFB05,control,0,0.0,3,50.273,46.704,6.0,5.0,927.0
66b3d894a73f47ed6a41550a,5,martial_arts,QMA01,control,0,0.5,1,68.582,132.694,4.0,6.0,1169.0
66b3d894a73f47ed6a41550a,5,martial_arts,QMA02,control,0,0.5,1,68.582,132.694,4.0,6.0,1169.0
66b3d894a73f47ed6a41550a,5,martial_arts,QMA03,control,0,0.5,1,68.582,132.694,4.0,6.0,1169.0
66b3d894a73f47ed6a41550a,5,martial_arts,QMA04,control,0,0.0,1,68.582,132.694,4.0,6.0,1169.0
66b3d894a73f47ed6a41550a,5,martial_arts,QMA05,control,0,0.5,1,68.582,132.694,4.0,6.0,1169.0
66b3d894a73f47ed6a41550a,5,fruits_v2,QF_V2_01,distractor,1,1.0,3,88.498,133.005,10.0,8.0,1169.0
66b3d894a73f47ed6a41550a,5,fruits_v2,QF_V2_02,distractor,0,0.5,3,88.498,133.005,10.0,8.0,1169.0
66b3d894a73f47ed6a41550a,5,fruits_v2,QF_V2_03,distractor,1,1.0,3,88.498,133.005,10.0,8.0,1169.0
66b3d894a73f47ed6a41550a,5,fruits_v2,QF_V2_04,distractor,1,1.0,3,88.498,133.005,10.0,8.0,1169.0
66b3d894a73f47ed6a41550a,5,fruits_v2,QF_V2_05,distractor,0,0.0,3,88.498,133.005,10.0,8.0,1169.0
66b3d894a73f47ed6a41550a,5,astronomy,QA01,repeat_short,0,0.6666666666666666,4,64.564,80.944,8.0,7.0,1169.0
66b3d894a73f47ed6a41550a,5,astronomy,QA02,repeat_short,0,0.5,4,64.564,80.944,8.0,7.0,1169.0
66b3d894a73f47ed6a41550a,5,astronomy,QA03,repeat_short,0,0.5,4,64.564,80.944,8.0,7.0,1169.0
66b3d894a73f47ed6a41550a,5,astronomy,QA04,repeat_short,1,1.0,4,64.564,80.944,8.0,7.0,1169.0
66b3d894a73f47ed6a41550a,5,astronomy,QA05,repeat_short,0,0.0,4,64.564,80.944,8.0,7.0,1169.0
66b3d894a73f47ed6a41550a,5,fabrics,QFB01,repeat_long,0,0.5,2,74.63,86.994,3.0,2.0,1169.0
66b3d894a73f47ed6a41550a,5,fabrics,QFB02,repeat_long,1,1.0,2,74.63,86.994,3.0,2.0,1169.0
66b3d894a73f47ed6a41550a,5,fabrics,QFB03,repeat_long,1,1.0,2,74.63,86.994,3.0,2.0,1169.0
66b3d894a73f47ed6a41550a,5,fabrics,QFB04,repeat_long,1,1.0,2,74.63,86.994,3.0,2.0,1169.0
66b3d894a73f47ed6a41550a,5,fabrics,QFB05,repeat_long,1,1.0,2,74.63,86.994,3.0,2.0,1169.0
616da069522e6b8aa420a603,14,martial_arts,QMA01,repeat_long,1,1.0,4,91.399,127.126,8.0,8.0,1050.0
616da069522e6b8aa420a603,14,martial_arts,QMA02,repeat_long,0,0.5,4,91.399,127.126,8.0,8.0,1050.0
616da069522e6b8aa420a603,14,martial_arts,QMA03,repeat_long,0,0.0,4,91.399,127.126,8.0,8.0,1050.0
616da069522e6b8aa420a603,14,martial_arts,QMA04,repeat_long,0,0.0,4,91.399,127.126,8.0,8.0,1050.0
616da069522e6b8aa420a603,14,martial_arts,QMA05,repeat_long,0,0.0,4,91.399,127.126,8.0,8.0,1050.0
616da069522e6b8aa420a603,14,fruits_v2,QF_V2_01,control,1,1.0,2,49.827,93.93,7.0,6.0,1050.0
616da069522e6b8aa420a603,14,fruits_v2,QF_V2_02,control,1,1.0,2,49.827,93.93,7.0,6.0,1050.0
616da069522e6b8aa420a603,14,fruits_v2,QF_V2_03,control,0,0.0,2,49.827,93.93,7.0,6.0,1050.0
616da069522e6b8aa420a603,14,fruits_v2,QF_V2_04,control,0,0.0,2,49.827,93.93,7.0,6.0,1050.0
